COD. CLIENTE;FORNECEDOR;DATA;CÓDIGO SAP;NUM. COLETA;NUM. SÉRIE;STATUS
34197;PSE02;;999958;2227608;2227608;NÃO EXPORTADO
34189;PSE02;;999958;51481740;5148174;NÃO EXPORTADO
34190;PSE02;;999958;56032331;5603233;NÃO EXPORTADO
34191;PSE02;;999958;2228113;2228113;NÃO EXPORTADO
34183;PSE02;;999958;2239414;2239414;NÃO EXPORTADO
34182;PSE02;;999958;60206977;6020697;NÃO EXPORTADO
34181;PSE02;;999958;2232172;2232172;NÃO EXPORTADO
34180;PSE02;;999958;50422090;5042209;NÃO EXPORTADO
34155;PSE02;;999958;53011813;5301181;NÃO EXPORTADO
34184;PSE02;;999958;2228789;2228789;NÃO EXPORTADO
34193;PSE02;;999958;2239362;2239362;NÃO EXPORTADO
34194;PSE02;;999958;16304527;1630452;NÃO EXPORTADO
34195;PSE02;;999958;44014333;4401433;NÃO EXPORTADO
34196;PSE02;;999958;60398701;6039870;NÃO EXPORTADO
34192;PSE02;;999958;50398610;5039861;NÃO EXPORTADO
34147;PSE02;;999958;2229895;2229895;NÃO EXPORTADO
34062;PSE02;;999958;2230389;2230389;NÃO EXPORTADO
34060;PSE02;;999958;2227957;2227957;NÃO EXPORTADO
34058;PSE02;;999958;2227258;2227258;NÃO EXPORTADO
34057;PSE02;;999958;2837382;2837382;NÃO EXPORTADO
34051;PSE02;;999958;53008235;5300823;NÃO EXPORTADO
34050;PSE02;;999958;57025100;5702510;NÃO EXPORTADO
34045;PSE02;;999958;56285001;5628500;NÃO EXPORTADO
34044;PSE02;;999958;53026209;5302620;NÃO EXPORTADO
34065;PSE02;;999958;2707936;2707936;NÃO EXPORTADO
34068;PSE02;;999958;2234308;2234308;NÃO EXPORTADO
34089;PSE02;;999958;48940682;4894068;NÃO EXPORTADO
34087;PSE02;;999958;52899110;5289911;NÃO EXPORTADO
34086;PSE02;;999958;2711533;2711533;NÃO EXPORTADO
34083;PSE02;;999958;57917493;5791749;NÃO EXPORTADO
34080;PSE02;;999958;2262575;2262575;NÃO EXPORTADO
34078;PSE02;;999958;16300459;1630045;NÃO EXPORTADO
34076;PSE02;;999958;2366313;2366313;NÃO EXPORTADO
34072;PSE02;;999958;57925674;5792567;NÃO EXPORTADO
34084;PSE02;;999958;55145531;5514553;NÃO EXPORTADO
34139;PSE02;;999958;56489927;5648992;NÃO EXPORTADO
34150;PSE02;;999958;50835998;5083599;NÃO EXPORTADO
34151;PSE02;;999958;2240059;2240059;NÃO EXPORTADO
34152;PSE02;;999958;2263776;2263776;NÃO EXPORTADO
34153;PSE02;;999958;17422841;1742284;NÃO EXPORTADO
34154;PSE02;;999958;2217009;2217009;NÃO EXPORTADO
34156;PSE02;;999958;56547323;5654732;NÃO EXPORTADO
34157;PSE02;;999958;53011147;5301114;NÃO EXPORTADO
34158;PSE02;;999958;55158374;5515837;NÃO EXPORTADO
34149;PSE02;;999958;50274147;5027414;NÃO EXPORTADO
34148;PSE02;;999958;57842931;5784293;NÃO EXPORTADO
34140;PSE02;;999958;2708007;2708007;NÃO EXPORTADO
34141;PSE02;;999958;56030932;5603093;NÃO EXPORTADO
34142;PSE02;;999958;52298752;5229875;NÃO EXPORTADO
34143;PSE02;;999958;50082574;5008257;NÃO EXPORTADO
34144;PSE02;;999958;52418162;5241816;NÃO EXPORTADO
34145;PSE02;;999958;57098247;5709824;NÃO EXPORTADO
34146;PSE02;;999958;2880152;2880152;NÃO EXPORTADO
34091;PSE02;;999958;56705786;5670578;NÃO EXPORTADO
34092;PSE02;;999958;55190693;5519069;NÃO EXPORTADO
